Name,Address,City,State,Zip,Visit Index,geofence,the_geom
Macy's,500 Cascade Mall Dr ,Burlington,WA,98233,2709,"POLYGON((48.46090636693358 -122.33758845908261,48.461501588021505 -122.3372263608656,48.46174348178664 -122.33812127604392,48.46114292759317 -122.33849142088798,48.46090636693358 -122.33758845908261))","POLYGON((-122.33758845908261 48.46090636693358,-122.3372263608656 48.461501588021505,-122.33812127604392 48.46174348178664,-122.33849142088798 48.46114292759317,-122.33758845908261 48.46090636693358))"
Macy's,2500 N Mayfair Rd ,Milwaukee,WI,53226,2693,"POLYGON((43.06518866839143 -88.04405799847228,43.0658438954043 -88.04407409172637,43.06582209797046 -88.04453583442171,43.06591787248211 -88.04455232738513,43.065921301265085 -88.04540070161318,43.06588896803496 -88.04542375111896,43.065894843423706 -88.04562005311777,43.06517299190169 -88.04564151078989,43.06519259129716 -88.04474783419528,43.06518866839143 -88.04405799847228))","POLYGON((-88.04405799847228 43.06518866839143,-88.04407409172637 43.0658438954043,-88.04453583442171 43.06582209797046,-88.04455232738513 43.06591787248211,-88.04540070161318 43.065921301265085,-88.04542375111896 43.06588896803496,-88.04562005311777 43.065894843423706,-88.04564151078989 43.06517299190169,-88.04474783419528 43.06519259129716,-88.04405799847228 43.06518866839143))"
Macy's,46-056 Kamehameha Hwy,Kaneohe,HI,96744,2692,"POLYGON((21.42019880492811 -157.80386414960003,21.42044093471399 -157.80398753087638,21.4204671160451 -157.80391511127607,21.420635016720144 -157.80400228305962,21.420606605030148 -157.80408073777312,21.42079292954266 -157.80419674351788,21.420543236232035 -157.80469011296555,21.419944116710848 -157.80434679021164,21.420058976658552 -157.80411351593705,21.42002651627657 -157.80410416717746,21.42008020052516 -157.80399220448248,21.420107042494408 -157.80400596060616,21.42019880492811 -157.80386414960003))","POLYGON((-157.80386414960003 21.42019880492811,-157.80398753087638 21.42044093471399,-157.80391511127607 21.4204671160451,-157.80400228305962 21.420635016720144,-157.80408073777312 21.420606605030148,-157.80419674351788 21.42079292954266,-157.80469011296555 21.420543236232035,-157.80434679021164 21.419944116710848,-157.80411351593705 21.420058976658552,-157.80410416717746 21.42002651627657,-157.80399220448248 21.42008020052516,-157.80400596060616 21.420107042494408,-157.80386414960003 21.42019880492811))"
Macy's,6150 Laurel Canyon Blvd ,North Hollywood,CA,91606,2691,"POLYGON((34.18141705162485 -118.39364641452124,34.18223446676835 -118.39363568568518,34.18223446676835 -118.39481690557767,34.181470305011935 -118.39481690557767,34.18141705162485 -118.39364641452124))","POLYGON((-118.39364641452124 34.18141705162485,-118.39363568568518 34.18223446676835,-118.39481690557767 34.18223446676835,-118.39481690557767 34.181470305011935,-118.39364641452124 34.18141705162485))"
Macy's,8455 Park Meadows Center Drive,Littleton,CO,80124,2678,"POLYGON((39.56096721466471 -104.87653760285338,39.56161749903467 -104.87567929596861,39.56209309656392 -104.8762813885483,39.561426274030225 -104.87715042426913,39.56096721466471 -104.87653760285338))","POLYGON((-104.87653760285338 39.56096721466471,-104.87567929596861 39.56161749903467,-104.8762813885483 39.56209309656392,-104.87715042426913 39.561426274030225,-104.87653760285338 39.56096721466471))"
Macy's,2201 Warrensville Center Rd ,Cleveland,OH,44118,2674,"POLYGON((41.500001193282586 -81.53448105399684,41.500952990465116 -81.5344917828329,41.500948972812544 -81.53548903925736,41.49999717557092 -81.53550513251145,41.500001193282586 -81.53448105399684))","POLYGON((-81.53448105399684 41.500001193282586,-81.5344917828329 41.500952990465116,-81.53548903925736 41.500948972812544,-81.53550513251145 41.49999717557092,-81.53448105399684 41.500001193282586))"
Macy's,1 Orland Square Dr,Orland Park,IL,60462,2674,"POLYGON((41.62079963742286 -87.84908717013298,41.62149757162424 -87.85005321516161,41.62137475886879 -87.85023068749484,41.62116121633428 -87.84998481559944,41.62081834241616 -87.85041038079328,41.620328438245075 -87.84968977230716,41.62079963742286 -87.84908717013298))","POLYGON((-87.84908717013298 41.62079963742286,-87.85005321516161 41.62149757162424,-87.85023068749484 41.62137475886879,-87.84998481559944 41.62116121633428,-87.85041038079328 41.62081834241616,-87.84968977230716 41.620328438245075,-87.84908717013298 41.62079963742286))"
Macy's,4000 W 71st St ,Prairie Village,KS,66208,2673,"POLYGON((39.00115831846789 -94.6305138099882,39.00159218599322 -94.63070156461924,39.00130036645195 -94.63165682559367,39.00089567932431 -94.63145834212656,39.00115831846789 -94.6305138099882))","POLYGON((-94.6305138099882 39.00115831846789,-94.63070156461924 39.00159218599322,-94.63165682559367 39.00130036645195,-94.63145834212656 39.00089567932431,-94.6305138099882 39.00115831846789))"
Macy's,400 NW Barry Rd ,Kansas City,MO,64155,2672,"POLYGON((39.2490405385061 -94.58768215453722,39.250209799182315 -94.58769288337328,39.2502347240985 -94.58858050955575,39.24903223006022 -94.58862342489999,39.2490405385061 -94.58768215453722))","POLYGON((-94.58768215453722 39.2490405385061,-94.58769288337328 39.250209799182315,-94.58858050955575 39.2502347240985,-94.58862342489999 39.24903223006022,-94.58768215453722 39.2490405385061))"
Macy's,1657 Simi Town Center Way ,Simi Valley,CA,93065,2669,"POLYGON((34.28388948573372 -118.76682508817663,34.28444196514915 -118.7664603077506,34.284867470370976 -118.76757957452782,34.28431499375275 -118.7679014396096,34.28388948573372 -118.76682508817663))","POLYGON((-118.76682508817663 34.28388948573372,-118.7664603077506 34.28444196514915,-118.76757957452782 34.284867470370976,-118.7679014396096 34.28431499375275,-118.76682508817663 34.28388948573372))"
Macy's,880 N Military Hwy,Norfolk,VA,23502,2656,"POLYGON((36.85288117084644 -76.20481107774879,36.85363117589728 -76.20477889124061,36.85364405324032 -76.20593077013632,36.852894048315825 -76.20593613455435,36.85288117084644 -76.20481107774879))","POLYGON((-76.20481107774879 36.85288117084644,-76.20477889124061 36.85363117589728,-76.20593077013632 36.85364405324032,-76.20593613455435 36.852894048315825,-76.20481107774879 36.85288117084644))"
Macy's,101 Newport Center Dr,Newport Beach,CA,92660,2652,"POLYGON((33.61375528961966 -117.87515300177904,33.614415307241245 -117.87456291579576,33.615085413239775 -117.87559149266372,33.61438966162092 -117.87625668049941,33.61375528961966 -117.87515300177904))","POLYGON((-117.87515300177904 33.61375528961966,-117.87456291579576 33.614415307241245,-117.87559149266372 33.615085413239775,-117.87625668049941 33.61438966162092,-117.87515300177904 33.61375528961966))"
Macy's,2850 N Main St ,Santa Ana,CA,92705,2652,"POLYGON((33.77590346554745 -117.86862818983946,33.77651181624562 -117.86863355425749,33.77651627521658 -117.86983750396996,33.77589900654459 -117.86983213955193,33.77590346554745 -117.86862818983946))","POLYGON((-117.86862818983946 33.77590346554745,-117.86863355425749 33.77651181624562,-117.86983750396996 33.77651627521658,-117.86983213955193 33.77589900654459,-117.86862818983946 33.77590346554745))"
Macy's,7855 Kew Ave,Rancho Cucamonga,CA,91739,2652,"POLYGON((34.11046182368362 -117.52957875810898,34.111145299923166 -117.52958412252701,34.11113752817266 -117.52979452060242,34.11128964942639 -117.52980107097778,34.111295201551386 -117.53003292728738,34.11116917448201 -117.5300415670174,34.11115418287604 -117.53086023329274,34.11044849914489 -117.5308334112026,34.11046182368362 -117.52957875810898))","POLYGON((-117.52957875810898 34.11046182368362,-117.52958412252701 34.111145299923166,-117.52979452060242 34.11113752817266,-117.52980107097778 34.11128964942639,-117.53003292728738 34.111295201551386,-117.5300415670174 34.11116917448201,-117.53086023329274 34.11115418287604,-117.5308334112026 34.11044849914489,-117.52957875810898 34.11046182368362))"
Macy's,101 Newport Center Dr,Newport Beach,OH,92660,2644,"POLYGON((33.61374186392334 -117.87521522149302,33.61441975010399 -117.87458222016551,33.61506305192945 -117.87558933803155,33.61434049687428 -117.87625452586724,33.61374186392334 -117.87521522149302))","POLYGON((-117.87521522149302 33.61374186392334,-117.87458222016551 33.61441975010399,-117.87558933803155 33.61506305192945,-117.87625452586724 33.61434049687428,-117.87521522149302 33.61374186392334))"
Macy's,11201 W 95th St ,Overland Park,KS,66214,2630,"POLYGON((38.955720633492845 -94.71665922311468,38.95619544381469 -94.71667531636876,38.95619544381469 -94.71715179275458,38.95600809603905 -94.71714643138955,38.95599368171823 -94.71724299197604,38.955702809975804 -94.7172590854214,38.955720633492845 -94.71665922311468))","POLYGON((-94.71665922311468 38.955720633492845,-94.71667531636876 38.95619544381469,-94.71715179275458 38.95619544381469,-94.71714643138955 38.95600809603905,-94.71724299197604 38.95599368171823,-94.7172590854214 38.955702809975804,-94.71665922311468 38.955720633492845))"
Macy's,511 Valley Mall Pkwy ,East Wenatchee,WA,98802,2619,"POLYGON((47.41050569043383 -120.28814140285971,47.410967223295714 -120.28840157615844,47.41107298706158 -120.28835597878515,47.41110663064735 -120.28842035259726,47.41087429220615 -120.28931371353434,47.41027334934152 -120.28895966194438,47.41050569043383 -120.28814140285971))","POLYGON((-120.28814140285971 47.41050569043383,-120.28840157615844 47.410967223295714,-120.28835597878515 47.41107298706158,-120.28842035259726 47.41110663064735,-120.28931371353434 47.41087429220615,-120.28895966194438 47.41027334934152,-120.28814140285971 47.41050569043383))"
Macy's,4298 Millenia Blvd ,Orlando,FL,32839,2618,"POLYGON((28.487000514675227 -81.43245751160674,28.48773808677235 -81.43332654732757,28.487181728279985 -81.43397260611482,28.486397002807372 -81.43303919737764,28.487000514675227 -81.43245751160674))","POLYGON((-81.43245751160674 28.487000514675227,-81.43332654732757 28.48773808677235,-81.43397260611482 28.487181728279985,-81.43303919737764 28.486397002807372,-81.43245751160674 28.487000514675227))"
Macy's,5725 Beckley Rd ,Battle Creek,MI,49015,2615,"POLYGON((42.26238960908012 -85.18326365375486,42.26260361220108 -85.18315904655685,42.26262922840599 -85.18312015394798,42.263317839944825 -85.18354796791044,42.26291488355734 -85.18467883831045,42.262226836433335 -85.18423627382299,42.26224470359385 -85.18418716519534,42.26217423563825 -85.18391048309337,42.26238960908012 -85.18326365375486))","POLYGON((-85.18326365375486 42.26238960908012,-85.18315904655685 42.26260361220108,-85.18312015394798 42.26262922840599,-85.18354796791044 42.263317839944825,-85.18467883831045 42.26291488355734,-85.18423627382299 42.262226836433335,-85.18418716519534 42.26224470359385,-85.18391048309337 42.26217423563825,-85.18326365375486 42.26238960908012))"
Macy's,3000 Plaza Bonita Rd ,National City,CA,91950,2615,"POLYGON((32.657234170241665 -117.06569984457519,32.658163983133385 -117.06602170707947,32.658145363543966 -117.06618264219787,32.658340697371095 -117.06623210047383,32.658436669643095 -117.06643176073419,32.658321502618485 -117.06683107966387,32.65821762481801 -117.06696452844119,32.65731237253892 -117.06665087417957,32.65727426181445 -117.06678783196469,32.65704448461012 -117.06673988299491,32.657234170241665 -117.06569984457519))","POLYGON((-117.06569984457519 32.657234170241665,-117.06602170707947 32.658163983133385,-117.06618264219787 32.658145363543966,-117.06623210047383 32.658340697371095,-117.06643176073419 32.658436669643095,-117.06683107966387 32.658321502618485,-117.06696452844119 32.65821762481801,-117.06665087417957 32.65731237253892,-117.06678783196469 32.65727426181445,-117.06673988299491 32.65704448461012,-117.06569984457519 32.657234170241665))"
Macy's,8270 Sudley Rd,Manassas,VA,20109,2612,"POLYGON((38.77377166234907 -77.50325104336468,38.77459896202829 -77.50455996136395,38.77415146689167 -77.50504176152879,38.77405233325643 -77.50490496697722,38.7738528263768 -77.50512222384702,38.77311086648578 -77.50395814908677,38.77313282288348 -77.50364994508004,38.77334298147283 -77.50369579258228,38.77377166234907 -77.50325104336468))","POLYGON((-77.50325104336468 38.77377166234907,-77.50455996136395 38.77459896202829,-77.50504176152879 38.77415146689167,-77.50490496697722 38.77405233325643,-77.50512222384702 38.7738528263768,-77.50395814908677 38.77311086648578,-77.50364994508004 38.77313282288348,-77.50369579258228 38.77334298147283,-77.50325104336468 38.77377166234907))"
Macy's,100 Almeda Genoa Rd,Houston,TX,77075,2611,"POLYGON((29.62456788067046 -95.22749445669984,29.624722464206975 -95.22757626278428,29.624746129540636 -95.2275286533017,29.62517998000674 -95.22773283624315,29.625166078498136 -95.22778396646129,29.625406275429413 -95.22790072673013,29.625437773916904 -95.2278410898524,29.625658130172443 -95.22795311444139,29.625231451298486 -95.22911612002133,29.624996812807034 -95.22901725444086,29.625023312111907 -95.22895594001767,29.624488750152704 -95.2286938378088,29.624450191120577 -95.22874362599737,29.624275146293655 -95.228660812915,29.624293449809556 -95.22859711096424,29.624180834519844 -95.22854480950116,29.62456788067046 -95.22749445669984))","POLYGON((-95.22749445669984 29.62456788067046,-95.22757626278428 29.624722464206975,-95.2275286533017 29.624746129540636,-95.22773283624315 29.62517998000674,-95.22778396646129 29.625166078498136,-95.22790072673013 29.625406275429413,-95.2278410898524 29.625437773916904,-95.22795311444139 29.625658130172443,-95.22911612002133 29.625231451298486,-95.22901725444086 29.624996812807034,-95.22895594001767 29.625023312111907,-95.2286938378088 29.624488750152704,-95.22874362599737 29.624450191120577,-95.228660812915 29.624275146293655,-95.22859711096424 29.624293449809556,-95.22854480950116 29.624180834519844,-95.22749445669984 29.62456788067046))"
Macy's,3401 S Us Highway 41 ,Terre Haute,IN,47802,2611,"POLYGON((39.42553880358687 -87.41862387955746,39.42621201057252 -87.41863460839352,39.42619957944813 -87.41997283808621,39.42581532305098 -87.41998356738571,39.425813806617754 -87.42016595755331,39.425530516090795 -87.42016595713528,39.42553880358687 -87.41862387955746))","POLYGON((-87.41862387955746 39.42553880358687,-87.41863460839352 39.42621201057252,-87.41997283808621 39.42619957944813,-87.41998356738571 39.42581532305098,-87.42016595755331 39.425813806617754,-87.42016595713528 39.425530516090795,-87.41862387955746 39.42553880358687))"
Macy's,2000 Rt. 38; Suite 200,Cherry Hill,NJ,08002,2610,"POLYGON((39.94072537448368 -75.02230341446136,39.940998078143615 -75.02233962324789,39.94099110209274 -75.0225153073145,39.9416763478937 -75.02260918509575,39.941695303779426 -75.02246166434315,39.9421749024881 -75.02252872001861,39.942080306629684 -75.02358783950598,39.94079824074192 -75.02338398837304,39.94083172783084 -75.02297092961697,39.94067601909354 -75.02295483817846,39.94072537448368 -75.02230341446136))","POLYGON((-75.02230341446136 39.94072537448368,-75.02233962324789 39.940998078143615,-75.0225153073145 39.94099110209274,-75.02260918509575 39.9416763478937,-75.02246166434315 39.941695303779426,-75.02252872001861 39.9421749024881,-75.02358783950598 39.942080306629684,-75.02338398837304 39.94079824074192,-75.02297092961697 39.94083172783084,-75.02295483817846 39.94067601909354,-75.02230341446136 39.94072537448368))"
Macy's,112 Eisenhower Pkwy,Livingston,NJ,07039,2594,"POLYGON((40.77497188453576 -74.35375727868677,40.77549352109961 -74.35352660871149,40.7755605521269 -74.35380396327685,40.775742341782575 -74.35370928960543,40.77606224581757 -74.35483771271493,40.77535780844125 -74.35518103546883,40.77497188453576 -74.35375727868677))","POLYGON((-74.35375727868677 40.77497188453576,-74.35352660871149 40.77549352109961,-74.35380396327685 40.7755605521269,-74.35370928960543 40.775742341782575,-74.35483771271493 40.77606224581757,-74.35518103546883 40.77535780844125,-74.35375727868677 40.77497188453576))"
